image;idx_1;idx_2;bbox_1;bbox_2;contourArea_1;contourArea_2;IoU;conf1;conf2;IoU_bb
W_UV_LUZI_150824_B316;8753;25744;[957, 3766, 983, 3787];[957, 3767, 978, 3781];534.802677867687;889.1093437671661;0.4292929172515869;1.0;0.177734375;0.5384615384615384
W_UV_LUZI_150824_B316;8754;25241;[1008, 3706, 1028, 3733];[1010, 3709, 1021, 3725];531.2265107676675;242.64196106791496;0.27210885286331177;1.0;0.490234375;0.32592592592592595
W_UV_LUZI_150824_B316;8755;24202;[1194, 2329, 1243, 2385];[1191, 2333, 1235, 2376];2736.7038879352713;2232.7405405044556;0.41550764441490173;1.0;0.7890625;0.6136442742777585
W_UV_LUZI_150824_B316;8756;24498;[1110, 2255, 1161, 2278];[1115, 2241, 1150, 2288];1175.5156643512641;1815.5736568272114;0.3294972777366638;1.0;0.68359375;0.3999006458022851
W_UV_LUZI_150824_B316;8757;-1;[1158, 2256, 1173, 2269];;179.94937087652312;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8758;25505;[1158, 2315, 1180, 2332];[1161, 2314, 1172, 2327];373.5421056363674;261.0246859192848;0.25952380895614624;1.0;0.384765625;0.34285714285714286
W_UV_LUZI_150824_B316;8759;24489;[1088, 2299, 1115, 2322];[1091, 2300, 1112, 2321];618.8748195639854;467.5388329029083;0.5342261791229248;1.0;0.68359375;0.7101449275362319
W_UV_LUZI_150824_B316;8760;-1;[987, 2304, 1000, 2325];;266.3712853050791;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8761;-1;[1028, 2353, 1036, 2365];;94.84826938358871;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8762;-1;[1025, 2441, 1037, 2458];;194.71868384264948;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8763;26060;[1005, 2422, 1029, 2436];[1015, 2421, 1029, 2434];338.531373801285;1835.3436750173569;0.39947089552879333;1.0;0.0771484375;0.48
W_UV_LUZI_150824_B316;8764;-1;[1154, 2463, 1178, 2484];;485.24099941351193;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8765;-1;[1151, 2415, 1168, 2433];;323.84328531897705;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8766;26817;[1149, 2431, 1179, 2453];[1138, 2408, 1170, 2454];668.9001381313594;17318.276948690414;0.33861038088798523;1.0;0.037841796875;0.27664670658682633
W_UV_LUZI_150824_B316;8767;-1;[1153, 2390, 1164, 2402];;132.39047776895316;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8768;-1;[1048, 2414, 1063, 2430];;236.09334802629456;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8769;24154;[982, 2307, 1093, 2425];[982, 2308, 1087, 2421];13111.036517767301;13628.016540318727;0.4646608531475067;1.0;0.89453125;0.9058634906092533
W_UV_LUZI_150824_B316;8770;24535;[1043, 2481, 1064, 2503];[1048, 2481, 1064, 2501];460.4987720349468;467.3285340666771;0.48616600036621094;1.0;0.67578125;0.6926406926406926
W_UV_LUZI_150824_B316;8771;25028;[1094, 2407, 1158, 2468];[1105, 2410, 1162, 2456];3952.504529837707;3854.3861776292324;0.4198322594165802;1.0;0.5546875;0.5963796477495108
W_UV_LUZI_150824_B316;8772;24328;[1105, 2467, 1149, 2501];[1108, 2469, 1144, 2498];1490.5881950724906;1189.2908892035484;0.49587300419807434;1.0;0.734375;0.6978609625668449
W_UV_LUZI_150824_B316;8773;25456;[1169, 2491, 1188, 2513];[1173, 2497, 1195, 2510];410.0893949619216;405.3212927877903;0.37181997299194336;1.0;0.40625;0.3831041257367387
W_UV_LUZI_150824_B316;8774;24569;[1210, 2489, 1232, 2506];[1210, 2487, 1232, 2503];390.16612376459796;469.3926731646061;0.6789838075637817;1.0;0.66796875;0.7368421052631579
W_UV_LUZI_150824_B316;8775;25932;[1187, 2495, 1194, 2511];[1186, 2497, 1208, 2513];118.57147083395402;3470.902149230242;0.28930819034576416;1.0;0.09814453125;0.2677595628415301
W_UV_LUZI_150824_B316;8776;24611;[1196, 2498, 1210, 2522];[1191, 2500, 1211, 2517];335.9899378456302;560.7950150966644;0.4361445903778076;1.0;0.65625;0.54337899543379
W_UV_LUZI_150824_B316;8777;26673;[1325, 2571, 1339, 2580];[1328, 2572, 1341, 2580];126.32244190771142;3550.2194306850433;0.5962733030319214;1.0;0.042724609375;0.6197183098591549
W_UV_LUZI_150824_B316;8778;24990;[1363, 2633, 1379, 2654];[1362, 2638, 1380, 2654];338.20184516812805;360.102378487587;0.5868421196937561;1.0;0.56640625;0.6956521739130435
W_UV_LUZI_150824_B316;8779;24791;[1211, 2726, 1229, 2747];[1214, 2725, 1230, 2747];382.6468748558488;425.98085701465607;0.6291079521179199;1.0;0.61328125;0.7590361445783133
W_UV_LUZI_150824_B316;8780;24922;[1246, 2729, 1269, 2762];[1252, 2739, 1266, 2761];773.5358812042696;386.07183891534805;0.3063725531101227;1.0;0.58203125;0.4057971014492754
W_UV_LUZI_150824_B316;8781;25678;[1270, 2734, 1283, 2752];[1270, 2733, 1284, 2751];222.0980766408207;601.0348482131958;0.7158671617507935;1.0;0.25;0.8339622641509434
W_UV_LUZI_150824_B316;8782;25608;[1329, 2785, 1350, 2801];[1331, 2784, 1347, 2800];351.5300832506778;402.3381633758545;0.559366762638092;1.0;0.314453125;0.6818181818181818
W_UV_LUZI_150824_B316;8783;24939;[1330, 2707, 1354, 2731];[1334, 2708, 1350, 2730];577.830424584666;530.9113181233406;0.3407999873161316;1.0;0.578125;0.6111111111111112
W_UV_LUZI_150824_B316;8784;25832;[1329, 2721, 1347, 2752];[1304, 2702, 1345, 2746];561.6125544124649;11413.813937187195;0.2679738700389862;1.0;0.12890625;0.2038735983690112
W_UV_LUZI_150824_B316;8785;24650;[1269, 2704, 1298, 2739];[1272, 2703, 1295, 2733];1003.6918658752014;863.536489546299;0.43345656991004944;1.0;0.6484375;0.6425818882466281
W_UV_LUZI_150824_B316;8786;-1;[1279, 2680, 1299, 2704];;503.932207043092;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8787;25024;[1297, 2690, 1335, 2735];[1304, 2693, 1330, 2732];1725.956523924579;1474.4586718082428;0.368450403213501;1.0;0.5546875;0.5929824561403508
W_UV_LUZI_150824_B316;8788;25393;[1429, 2751, 1444, 2772];[1428, 2751, 1442, 2770];312.0437989365343;459.2550006210804;0.5877437591552734;1.0;0.435546875;0.7395209580838323
W_UV_LUZI_150824_B316;8789;24499;[1389, 2744, 1431, 2766];[1388, 2743, 1441, 2770];950.6902428544954;1816.6922444105148;0.6427350640296936;1.0;0.68359375;0.6457023060796646
W_UV_LUZI_150824_B316;8790;24347;[1346, 2793, 1370, 2820];[1348, 2796, 1371, 2821];675.3540030592077;686.8992213010788;0.48514851927757263;1.0;0.73046875;0.7597122302158273
W_UV_LUZI_150824_B316;8791;25388;[1300, 2821, 1313, 2842];[1302, 2820, 1312, 2838];260.1526070533389;443.81232261657715;0.5161290168762207;1.0;0.4375;0.6007067137809188
W_UV_LUZI_150824_B316;8792;24938;[1292, 2785, 1307, 2800];[1290, 2784, 1307, 2800];223.62159326887263;320.82191041111946;0.720588207244873;1.0;0.578125;0.8272058823529411
W_UV_LUZI_150824_B316;8793;-1;[1280, 2801, 1291, 2813];;130.05655496216949;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8794;24232;[1237, 2823, 1272, 2849];[1241, 2825, 1267, 2848];896.3898793239215;720.4218866825104;0.44238683581352234;1.0;0.76953125;0.6571428571428571
W_UV_LUZI_150824_B316;8795;24596;[1232, 2762, 1268, 2787];[1239, 2763, 1263, 2781];865.1932933033958;582.4428133964539;0.3690228760242462;1.0;0.66015625;0.48
W_UV_LUZI_150824_B316;8796;25416;[1170, 2849, 1184, 2868];[1171, 2850, 1184, 2865];259.0757655001029;266.6267192363739;0.5400000214576721;1.0;0.421875;0.7330827067669173
W_UV_LUZI_150824_B316;8797;25519;[1221, 2867, 1241, 2884];[1228, 2869, 1241, 2883];326.6744207986096;350.8250889778137;0.37830686569213867;1.0;0.375;0.5352941176470588
W_UV_LUZI_150824_B316;8798;-1;[1267, 2882, 1288, 2901];;400.28881231168225;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8799;-1;[1239, 2888, 1261, 2909];;436.2789537735926;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8800;-1;[1209, 2888, 1235, 2910];;600.8113438915123;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8801;-1;[1116, 2868, 1137, 2885];;351.5300832506778;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8802;25090;[1167, 2860, 1206, 2906];[1172, 2851, 1201, 2903];1752.4590123604519;1676.7241623401642;0.4129883348941803;1.0;0.5390625;0.6068126520681265
W_UV_LUZI_150824_B316;8803;24709;[1129, 2883, 1155, 2902];[1129, 2883, 1152, 2902];501.8771901483094;588.2252556085587;0.6277777552604675;1.0;0.63671875;0.8846153846153846
W_UV_LUZI_150824_B316;8804;-1;[1065, 2908, 1080, 2917];;135.48090679308328;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8805;-1;[1068, 2899, 1075, 2906];;51.30975839260388;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8806;24857;[1066, 2880, 1093, 2913];[1068, 2881, 1094, 2907];887.8825212051898;853.1003116369247;0.5104602575302124;1.0;0.59765625;0.7088331515812432
W_UV_LUZI_150824_B316;8807;25955;[1032, 2877, 1052, 2899];[1036, 2856, 1073, 2893];451.56403625334804;17425.731963157654;0.23274336755275726;1.0;0.09423828125;0.1648422408242112
W_UV_LUZI_150824_B316;8808;-1;[1046, 2874, 1053, 2880];;39.728434061700085;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8809;24319;[1038, 2839, 1072, 2887];[1044, 2842, 1070, 2887];1628.975069082499;1442.1142139434814;0.4571428596973419;1.0;0.73828125;0.7169117647058824
W_UV_LUZI_150824_B316;8810;25502;[1094, 2816, 1106, 2839];[1097, 2823, 1109, 2838];278.4649742246981;323.7405429780483;0.42424243688583374;1.0;0.38671875;0.4205607476635514
W_UV_LUZI_150824_B316;8811;-1;[1072, 2826, 1094, 2842];;351.5300832506778;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8812;25679;[1034, 2828, 1044, 2839];[1033, 2827, 1045, 2839];117.30946095159364;447.41761565208435;0.7808219194412231;1.0;0.25;0.7638888888888888
W_UV_LUZI_150824_B316;8813;24450;[1009, 2820, 1036, 2851];[1008, 2819, 1030, 2850];806.6384931176627;1094.8373173475266;0.5203073620796204;1.0;0.6953125;0.7086614173228346
W_UV_LUZI_150824_B316;8814;24448;[1054, 2794, 1083, 2817];[1058, 2798, 1082, 2817];667.5652202942827;514.8709967136383;0.5166666507720947;1.0;0.6953125;0.6836581709145427
W_UV_LUZI_150824_B316;8815;26580;[961, 2776, 971, 2790];[960, 2778, 968, 2787];141.8728361367495;3418.0932573974133;0.44378697872161865;1.0;0.046142578125;0.4228187919463087
W_UV_LUZI_150824_B316;8816;24888;[1027, 2775, 1047, 2800];[1029, 2778, 1046, 2800];510.4551834343779;479.04859733581543;0.4981684982776642;1.0;0.58984375;0.748
W_UV_LUZI_150824_B316;8817;24634;[945, 2777, 962, 2798];[944, 2777, 963, 2795];377.85737127511163;456.163417160511;0.6368159055709839;1.0;0.65234375;0.7786259541984732
W_UV_LUZI_150824_B316;8818;24225;[908, 2735, 942, 2764];[910, 2735, 941, 2762];1003.0557407781822;928.0087052285671;0.4714285731315613;1.0;0.7734375;0.8488843813387424
W_UV_LUZI_150824_B316;8819;24513;[1599, 2875, 1656, 2912];[1601, 2878, 1656, 2912];2134.573816624647;2293.9709509015083;0.4614337682723999;1.0;0.6796875;0.8866761498340445
W_UV_LUZI_150824_B316;8820;-1;[1588, 2885, 1599, 2897];;139.3780476524137;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8821;24894;[1533, 2884, 1559, 2907];[1533, 2886, 1555, 2902];617.4477218971799;374.01989936828613;0.39351850748062134;1.0;0.58984375;0.5886287625418061
W_UV_LUZI_150824_B316;8822;-1;[1512, 2880, 1532, 2892];;228.55200966716714;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8823;-1;[1526, 2910, 1537, 2917];;82.58430868134322;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8824;25642;[1512, 2918, 1530, 2939];[1515, 2919, 1529, 2938];394.82266502745165;519.3832207918167;0.5071770548820496;1.0;0.283203125;0.7037037037037037
W_UV_LUZI_150824_B316;8825;24764;[1580, 2943, 1601, 2963];[1583, 2943, 1600, 2962];409.27499650872846;343.160062789917;0.4978354871273041;1.0;0.62109375;0.7690476190476191
W_UV_LUZI_150824_B316;8826;-1;[1634, 2943, 1652, 2960];;298.6038367552508;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8827;24552;[1595, 2972, 1615, 3000];[1600, 2975, 1615, 2999];568.9478863019958;519.8713045120239;0.46633824706077576;1.0;0.671875;0.6428571428571429
W_UV_LUZI_150824_B316;8828;-1;[1570, 3002, 1597, 3091];;2423.8598124716236;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8829;25175;[1555, 3009, 1576, 3033];[1554, 3010, 1573, 3029];517.6603195075176;438.2997978925705;0.4737793803215027;1.0;0.51171875;0.6539196940726577
W_UV_LUZI_150824_B316;8830;24404;[1508, 2972, 1536, 3017];[1510, 2973, 1528, 3009];1289.101703712629;959.7724313735962;0.3875562250614166;1.0;0.7109375;0.5142857142857142
W_UV_LUZI_150824_B316;8831;-1;[1479, 3022, 1496, 3041];;337.72680706878026;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8832;25529;[1385, 3022, 1411, 3044];[1389, 3026, 1405, 3043];596.3485854178149;448.0097209215164;0.3107890486717224;1.0;0.3671875;0.4755244755244755
W_UV_LUZI_150824_B316;8833;25174;[1387, 2985, 1403, 3008];[1388, 2986, 1397, 3003];359.1874359139304;248.07935684919357;0.3284313678741455;1.0;0.51171875;0.4157608695652174
W_UV_LUZI_150824_B316;8834;-1;[1363, 2965, 1374, 2982];;182.0726224665782;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8835;-1;[1434, 2932, 1453, 2950];;364.94189521523646;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8836;25621;[1453, 2948, 1469, 2963];[1436, 2936, 1469, 2971];236.86295469224683;1559.7211010754108;0.32151898741722107;1.0;0.302734375;0.2077922077922078
W_UV_LUZI_150824_B316;8837;-1;[1416, 2948, 1432, 2957];;154.17879658780663;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8838;24615;[1340, 2937, 1366, 2964];[1338, 2939, 1358, 2963];716.6511541271902;752.0579897165298;0.442875474691391;1.0;0.65625;0.576
W_UV_LUZI_150824_B316;8839;-1;[1331, 2957, 1343, 2971];;168.6648283134178;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8840;-1;[1318, 2988, 1337, 2999];;207.86429877744794;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8841;26026;[1247, 2965, 1269, 2986];[1248, 2962, 1264, 2979];460.25959308437746;2296.8241591751575;0.3632887303829193;1.0;0.08154296875;0.4392156862745098
W_UV_LUZI_150824_B316;8842;25435;[1241, 2986, 1255, 3014];[1240, 2989, 1253, 3012];401.3671264949435;522.3957648277283;0.5650224089622498;1.0;0.4140625;0.6650602409638554
W_UV_LUZI_150824_B316;8843;-1;[1206, 3016, 1232, 3040];;608.7539952132918;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8844;24377;[1223, 3016, 1265, 3068];[1226, 3018, 1262, 3059];2179.4405803121904;1486.338235348463;0.3124177157878876;1.0;0.71875;0.6758241758241759
W_UV_LUZI_150824_B316;8845;25312;[1333, 3066, 1354, 3079];[1334, 3066, 1353, 3078];266.8179093060213;306.8021377623081;0.5681818127632141;1.0;0.462890625;0.8351648351648352
W_UV_LUZI_150824_B316;8846;24923;[1365, 3054, 1387, 3070];[1366, 3054, 1384, 3067];351.5300832506778;344.5058240890503;0.5089514255523682;1.0;0.58203125;0.6647727272727273
W_UV_LUZI_150824_B316;8847;25943;[1368, 3018, 1383, 3034];[1371, 3019, 1379, 3031];243.0384755207047;757.0759601593018;0.37867647409439087;1.0;0.09521484375;0.4
W_UV_LUZI_150824_B316;8848;-1;[1419, 3070, 1444, 3092];;542.3483064322058;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8849;-1;[1481, 3045, 1491, 3055];;105.4895960935418;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8850;-1;[1452, 3022, 1463, 3036];;155.7325404367808;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8851;26276;[1464, 2991, 1474, 3007];[1464, 2994, 1484, 3015];154.1906627511312;4106.037037968636;0.3333333432674408;1.0;0.06005859375;0.28888888888888886
W_UV_LUZI_150824_B316;8852;24691;[1460, 3001, 1499, 3024];[1461, 2992, 1494, 3020];895.0698920825918;1265.7121797204018;0.5220306515693665;1.0;0.640625;0.5251256281407035
W_UV_LUZI_150824_B316;8853;24397;[1435, 3004, 1493, 3083];[1435, 3023, 1487, 3080];4525.387538936446;4089.588685333729;0.3805084824562073;1.0;0.71484375;0.6468790920995199
W_UV_LUZI_150824_B316;8854;24332;[1297, 3095, 1329, 3122];[1298, 3095, 1327, 3119];865.0773045362076;965.8726536333561;0.6071428656578064;1.0;0.734375;0.8055555555555556
W_UV_LUZI_150824_B316;8855;-1;[1370, 3157, 1381, 3172];;157.38618478272556;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8856;25543;[1090, 3731, 1108, 3749];[1094, 3731, 1115, 3749];305.0366677594441;570.4349130392075;0.5331695079803467;1.0;0.361328125;0.56
W_UV_LUZI_150824_B316;8857;-1;[1105, 3732, 1121, 3746];;217.314123087693;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8858;-1;[1075, 3743, 1088, 3755];;153.9336419940136;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8859;-1;[1369, 3763, 1385, 3778];;246.83589464162242;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8860;-1;[1210, 3752, 1237, 3772];;519.0328277156426;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8861;25629;[1239, 3754, 1254, 3779];[1241, 3760, 1266, 3785];378.18894286321677;781.1465864181519;0.369047611951828;1.0;0.294921875;0.3280212483399734
W_UV_LUZI_150824_B316;8862;25154;[1240, 3683, 1259, 3711];[1241, 3685, 1256, 3705];528.2407321107629;464.9859446287155;0.4724137783050537;1.0;0.51953125;0.5639097744360902
W_UV_LUZI_150824_B316;8863;25299;[1290, 3687, 1303, 3717];[1286, 3691, 1302, 3713];387.96991314595266;670.8719114363194;0.5010660886764526;1.0;0.466796875;0.5523012552301255
W_UV_LUZI_150824_B316;8864;-1;[1286, 3700, 1295, 3712];;101.79257118370725;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8865;26015;[1273, 3680, 1293, 3704];[1280, 3683, 1299, 3712];478.4484891660503;3170.974672526121;0.31545740365982056;1.0;0.08251953125;0.36015831134564646
W_UV_LUZI_150824_B316;8866;-1;[1258, 3700, 1282, 3722];;530.8071431906602;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8867;25619;[1338, 3753, 1356, 3765];[1333, 3749, 1353, 3770];205.3054296062345;690.4973058700562;0.522988498210907;1.0;0.302734375;0.39473684210526316
W_UV_LUZI_150824_B316;8868;-1;[1313, 3738, 1327, 3764];;374.138052619404;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8869;-1;[1412, 3722, 1430, 3740];;305.0884566673828;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8870;24495;[1455, 3681, 1480, 3716];[1458, 3686, 1479, 3716];860.6393594528195;764.5237755775452;0.45192307233810425;1.0;0.68359375;0.72
W_UV_LUZI_150824_B316;8871;-1;[1486, 3638, 1499, 3657];;250.5369628997921;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8872;-1;[1497, 3642, 1507, 3652];;102.34274746359016;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8873;-1;[1509, 3652, 1526, 3663];;177.97287155025253;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8874;-1;[1574, 3639, 1591, 3657];;305.0884566673828;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8875;24519;[1575, 3659, 1603, 3710];[1580, 3663, 1603, 3705];1432.8839962040965;1010.9049224853516;0.49535807967185974;1.0;0.6796875;0.6764705882352942
W_UV_LUZI_150824_B316;8876;-1;[1583, 3683, 1594, 3700];;179.7610785287904;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8877;-1;[1580, 3712, 1591, 3727];;162.429525515786;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8878;-1;[1547, 3688, 1563, 3702];;227.68234077031076;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8879;26438;[1538, 3710, 1556, 3724];[1540, 3711, 1556, 3723];240.19949168914584;2813.00928401947;0.5263158082962036;1.0;0.0517578125;0.7619047619047619
W_UV_LUZI_150824_B316;8880;26053;[1503, 3710, 1520, 3728];[1507, 3710, 1516, 3727];305.0884566673828;1795.2433294057846;0.36549708247184753;1.0;0.078125;0.5
W_UV_LUZI_150824_B316;8881;-1;[1463, 3767, 1477, 3775];;104.72469673628287;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8882;-1;[1443, 3765, 1461, 3774];;171.20604294895315;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8883;26164;[1630, 3755, 1640, 3764];[1625, 3745, 1639, 3773];91.35641673674702;3372.516235232353;0.364705890417099;1.0;0.0673828125;0.20199501246882792
W_UV_LUZI_150824_B316;8884;-1;[1621, 3764, 1640, 3780];;320.2925359834391;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8885;24769;[1643, 3776, 1663, 3802];[1642, 3776, 1661, 3803];523.4153065721852;610.9456023573875;0.5896551609039307;1.0;0.62109375;0.8283185840707965
W_UV_LUZI_150824_B316;8886;26418;[1623, 3743, 1633, 3757];[1623, 3743, 1640, 3773];139.28594443349562;2886.708471685648;0.346994549036026;1.0;0.052734375;0.27450980392156865
W_UV_LUZI_150824_B316;8887;25807;[1621, 3645, 1636, 3658];[1621, 3644, 1645, 3668];188.07304503134426;2137.446488440037;0.45199063420295715;1.0;0.1396484375;0.3385416666666667
W_UV_LUZI_150824_B316;8888;-1;[1657, 3632, 1669, 3640];;99.23180376685443;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8889;25339;[1662, 3637, 1678, 3652];[1657, 3632, 1676, 3651];225.36597035145766;493.1974348425865;0.508571445941925;1.0;0.453125;0.4839506172839506
W_UV_LUZI_150824_B316;8890;-1;[1695, 3638, 1708, 3650];;152.08750873037985;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8891;26004;[1706, 3667, 1724, 3677];[1703, 3667, 1720, 3692];189.00482827094046;966.0958662629128;0.36627906560897827;1.0;0.083984375;0.3010752688172043
W_UV_LUZI_150824_B316;8892;26315;[1701, 3677, 1711, 3695];[1703, 3667, 1721, 3692];181.08987601333482;2596.8865443468094;0.32216495275497437;1.0;0.057373046875;0.23529411764705882
W_UV_LUZI_150824_B316;8893;25523;[1684, 3677, 1700, 3696];[1687, 3679, 1697, 3695];293.9294621981613;391.46461486816406;0.40294116735458374;1.0;0.373046875;0.5263157894736842
W_UV_LUZI_150824_B316;8894;25103;[1661, 3693, 1675, 3727];[1658, 3694, 1678, 3719];471.76909903653706;1062.2871792316437;0.5261324048042297;1.0;0.53515625;0.5591054313099042
W_UV_LUZI_150824_B316;8895;24863;[1694, 3737, 1711, 3755];[1690, 3726, 1710, 3756];305.0366677594441;757.0683359205723;0.5676229596138;1.0;0.59765625;0.46601941747572817
W_UV_LUZI_150824_B316;8896;-1;[1807, 3743, 1824, 3760];;305.0366677594441;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8897;-1;[1781, 3659, 1801, 3686];;534.4975880830989;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8898;25759;[1806, 3675, 1818, 3688];[1786, 3666, 1817, 3696];155.92843427938357;1430.777263224125;0.20567375421524048;1.0;0.166015625;0.15164369034994699
W_UV_LUZI_150824_B316;8899;-1;[1810, 3685, 1823, 3696];;138.51229441920825;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8900;-1;[1853, 3675, 1870, 3692];;305.0884566673828;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8901;-1;[1832, 3705, 1857, 3726];;537.4687596121236;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8902;-1;[1848, 3724, 1858, 3739];;138.90820206355943;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8903;25951;[1836, 3742, 1850, 3755];[1817, 3736, 1851, 3754];186.73072148257987;1851.6833081245422;0.4218362271785736;1.0;0.09423828125;0.268370607028754
W_UV_LUZI_150824_B316;8904;25088;[1851, 3760, 1867, 3773];[1848, 3759, 1871, 3788];209.00802156830312;1102.8716205060482;0.3321917951107025;1.0;0.5390625;0.3118440779610195
W_UV_LUZI_150824_B316;8905;24912;[1878, 3757, 1900, 3783];[1880, 3759, 1891, 3781];588.3485185496768;341.50533747673035;0.3639291524887085;1.0;0.5859375;0.4230769230769231
W_UV_LUZI_150824_B316;8906;-1;[1902, 3750, 1912, 3757];;74.01683661325835;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8907;25674;[1890, 3734, 1906, 3750];[1891, 3733, 1905, 3748];247.57468673710488;1065.3677082061768;0.5326460599899292;1.0;0.2578125;0.725925925925926
W_UV_LUZI_150824_B316;8908;25751;[1901, 3710, 1925, 3736];[1902, 3712, 1918, 3730];630.5178496466397;1220.4618969261646;0.33481481671333313;1.0;0.1728515625;0.46153846153846156
W_UV_LUZI_150824_B316;8909;25013;[1918, 3721, 1939, 3748];[1916, 3724, 1938, 3747];569.2635654030657;734.6463551521301;0.5313001871109009;1.0;0.55859375;0.7504078303425775
W_UV_LUZI_150824_B316;8910;-1;[1911, 3692, 1925, 3707];;202.63062274170645;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8911;25211;[1928, 3684, 1957, 3706];[1936, 3690, 1955, 3704];632.8489463657448;310.84858107566833;0.31014493107795715;1.0;0.5;0.4169278996865204
W_UV_LUZI_150824_B316;8912;25307;[1964, 3714, 1989, 3741];[1967, 3723, 1984, 3736];678.8934395317197;444.8368875980377;0.26923078298568726;1.0;0.46484375;0.3274074074074074
W_UV_LUZI_150824_B316;8913;25664;[1972, 3675, 1989, 3687];[1970, 3675, 1987, 3685];201.5109046714935;759.6685962080956;0.6115702390670776;1.0;0.26953125;0.6696428571428571
W_UV_LUZI_150824_B316;8914;-1;[1992, 3670, 2003, 3686];;169.2346254731164;0.0;0.0;1.0;0.0;0.0
W_UV_LUZI_150824_B316;8915;-1;[1986, 3640, 1997, 3653];;137.36421332446335;0.0;0.0;1.0;0.0;0.0
