image;idx_1;idx_2;bbox_1;bbox_2;contourArea_1;contourArea_2;IoU;conf1;conf2;IoU_bb
0000328;-1;762;;[266, 184, 299, 215];0.0;556.0;0.0;;0.12939453125;0.0
0000328;-1;764;;[222, 312, 258, 374];0.0;1311.0;0.0;;0.071044921875;0.0
0000328;-1;765;;[134, 141, 202, 177];0.0;1913.0;0.0;;0.06536865234375;0.0
0000328;-1;767;;[194, 169, 230, 202];0.0;787.0;0.0;;0.035675048828125;0.0
0000328;-1;770;;[322, 434, 361, 464];0.0;865.0;0.0;;0.0160980224609375;0.0
0000328;-1;773;;[441, 269, 471, 293];0.0;403.0;0.0;;0.012969970703125;0.0
0000328;-1;775;;[112, 337, 143, 365];0.0;607.0;0.0;;0.0104522705078125;0.0
0000328;-1;777;;[347, 275, 380, 302];0.0;564.0;0.0;;0.006641387939453125;0.0
0000328;-1;778;;[644, 487, 674, 536];0.0;1026.0;0.0;;0.00579833984375;0.0
0000356;585;-1;[126, 73, 142, 91];;288.0;0.0;0.0;1.0;0.0;0.0
0000356;586;-1;[171, 416, 206, 461];;1575.0;0.0;0.0;1.0;0.0;0.0
0000356;-1;779;;[262, 69, 299, 108];0.0;934.0;0.0;;0.441650390625;0.0
0000356;-1;780;;[206, 316, 249, 393];0.0;1620.0;0.0;;0.01348114013671875;0.0
0000358;587;781;[109, 19, 171, 77];[112, 19, 171, 77];3596.0;2406.0;0.6712402701377869;1.0;0.513671875;0.9516129032258065
0000360;588;783;[192, 171, 253, 256];[194, 175, 255, 258];5185.0;3192.0;0.6117647290229797;1.0;0.73388671875;0.8738343390016456
0000360;589;785;[142, 292, 210, 354];[144, 291, 211, 352];4216.0;2351.0;0.562370777130127;1.0;0.62060546875;0.9118121114437026
0000360;590;786;[289, 202, 332, 289];[297, 212, 333, 299];3741.0;1786.0;0.4692680537700653;1.0;0.5908203125;0.6450454763044519
0000360;591;782;[328, 151, 401, 230];[331, 156, 405, 230];5767.0;2733.0;0.4788542687892914;1.0;0.7880859375;0.8543625268019133
0000360;-1;784;;[234, 100, 308, 152];0.0;2824.0;0.0;;0.716796875;0.0
0000368;592;788;[250, 39, 303, 85];[253, 47, 305, 86];2438.0;1295.0;0.5304040908813477;1.0;0.1268310546875;0.7404520654715511
0000368;593;787;[382, 176, 428, 237];[375, 175, 433, 240];2806.0;2438.0;0.7459961771965027;1.0;0.56982421875;0.7442970822281167
0000368;-1;789;;[228, 75, 268, 108];0.0;630.0;0.0;;0.00937652587890625;0.0
0000371;594;790;[160, 78, 229, 137];[128, 81, 230, 149];4071.0;3855.0;0.5293897390365601;1.0;0.37109375;0.5409491810163797
0000371;595;-1;[120, 111, 179, 147];;2124.0;0.0;0.0;1.0;0.0;0.0
0000371;596;791;[127, 247, 165, 287];[131, 247, 168, 286];1520.0;1004.0;0.6236230134963989;1.0;0.1666259765625;0.8100183262064753
0000373;597;797;[182, 110, 225, 147];[184, 109, 224, 149];1591.0;1045.0;0.6452763080596924;1.0;0.007488250732421875;0.8649912331969608
0000373;598;-1;[179, 404, 216, 450];;1702.0;0.0;0.0;1.0;0.0;0.0
0000373;599;793;[210, 486, 268, 545];[212, 484, 290, 558];3422.0;3074.0;0.5551970601081848;1.0;0.1026611328125;0.5609507640067912
0000373;-1;792;;[269, 409, 383, 521];0.0;5582.0;0.0;;0.60205078125;0.0
0000373;-1;794;;[231, 259, 286, 308];0.0;1682.0;0.0;;0.0245208740234375;0.0
0000373;-1;795;;[153, 219, 199, 268];0.0;1227.0;0.0;;0.01348114013671875;0.0
0000373;-1;796;;[103, 191, 155, 236];0.0;1448.0;0.0;;0.0118255615234375;0.0
0000373;-1;798;;[191, 84, 236, 121];0.0;1128.0;0.0;;0.007289886474609375;0.0
0000375;600;799;[415, 476, 455, 509];[419, 475, 458, 505];1320.0;745.0;0.5525568127632141;1.0;0.1812744140625;0.7219917012448133
0000375;-1;800;;[291, 141, 315, 177];0.0;670.0;0.0;;0.1070556640625;0.0
0000375;-1;801;;[400, 209, 443, 265];0.0;1729.0;0.0;;0.0753173828125;0.0
0000375;-1;802;;[334, 269, 371, 305];0.0;739.0;0.0;;0.051666259765625;0.0
0000375;-1;803;;[241, 119, 277, 161];0.0;962.0;0.0;;0.04638671875;0.0
0000375;-1;804;;[112, 178, 161, 227];0.0;1504.0;0.0;;0.039794921875;0.0
0000386;601;806;[348, 136, 400, 184];[344, 131, 402, 190];2496.0;1805.0;0.6445827484130859;1.0;0.385009765625;0.7293980128579778
0000386;-1;805;;[72, 209, 121, 283];0.0;2070.0;0.0;;0.466796875;0.0
0000386;-1;807;;[528, 197, 602, 252];0.0;2029.0;0.0;;0.375732421875;0.0
0000386;-1;808;;[378, 62, 414, 90];0.0;654.0;0.0;;0.07861328125;0.0
0000386;-1;809;;[172, 247, 211, 286];0.0;958.0;0.0;;0.04779052734375;0.0
0000386;-1;810;;[84, 425, 130, 514];0.0;2439.0;0.0;;0.042572021484375;0.0
0000386;-1;811;;[94, 344, 136, 386];0.0;981.0;0.0;;0.028106689453125;0.0
0000386;-1;812;;[175, 369, 211, 402];0.0;691.0;0.0;;0.0236968994140625;0.0
0000386;-1;813;;[253, 59, 283, 96];0.0;723.0;0.0;;0.0226287841796875;0.0
0000386;-1;814;;[106, 419, 149, 452];0.0;1035.0;0.0;;0.0184783935546875;0.0
0000386;-1;815;;[75, 131, 108, 165];0.0;772.0;0.0;;0.00806427001953125;0.0
0000391;602;817;[205, 121, 270, 166];[206, 122, 271, 168];2925.0;1808.0;0.6138678789138794;1.0;0.041778564453125;0.9086802194256212
0000391;603;-1;[552, 497, 587, 540];;1505.0;0.0;0.0;1.0;0.0;0.0
0000391;-1;816;;[266, 191, 321, 274];0.0;2912.0;0.0;;0.08154296875;0.0
0000391;-1;818;;[747, 247, 793, 274];0.0;762.0;0.0;;0.011199951171875;0.0
0000392;604;-1;[136, 96, 190, 137];;2214.0;0.0;0.0;1.0;0.0;0.0
0000392;605;-1;[183, 97, 232, 169];;3528.0;0.0;0.0;1.0;0.0;0.0
0000392;606;823;[206, 110, 260, 165];[203, 103, 261, 171];2970.0;2304.0;0.6782102584838867;1.0;0.0296478271484375;0.7530425963488844
0000392;607;821;[225, 164, 273, 216];[228, 162, 290, 218];2496.0;1519.0;0.5598369836807251;1.0;0.09808349609375;0.6449834619625138
0000392;608;819;[174, 186, 242, 230];[178, 181, 236, 246];2992.0;2028.0;0.5661566257476807;1.0;0.39990234375;0.6061757719714964
0000392;609;822;[205, 320, 281, 372];[206, 319, 286, 368];3952.0;2158.0;0.5380871295928955;1.0;0.04400634765625;0.8426966292134831
0000392;-1;820;;[291, 312, 321, 352];0.0;777.0;0.0;;0.2281494140625;0.0
0000394;610;830;[316, 42, 367, 101];[319, 44, 365, 102];3009.0;1717.0;0.5740799903869629;1.0;0.206298828125;0.858265139116203
0000394;611;833;[188, 71, 232, 122];[178, 31, 230, 118];2244.0;3057.0;0.4265010356903076;1.0;0.110107421875;0.4117647058823529
0000394;612;840;[148, 106, 197, 158];[131, 103, 202, 196];2548.0;3969.0;0.49391189217567444;1.0;0.021697998046875;0.38588520369529
0000394;613;-1;[170, 135, 211, 189];;2214.0;0.0;0.0;1.0;0.0;0.0
0000394;614;837;[262, 136, 309, 174];[266, 141, 315, 171];1786.0;918.0;0.49815887212753296;1.0;0.0472412109375;0.6561546286876907
0000394;615;824;[323, 247, 386, 301];[325, 216, 424, 305];3402.0;4378.0;0.38191214203834534;1.0;0.78271484375;0.3693239152371342
0000394;616;-1;[109, 265, 155, 292];;1242.0;0.0;0.0;1.0;0.0;0.0
0000394;617;844;[86, 341, 131, 376];[91, 334, 146, 377];1575.0;1102.0;0.4984193742275238;1.0;0.006290435791015625;0.5511811023622047
0000394;618;-1;[147, 348, 193, 402];;2484.0;0.0;0.0;1.0;0.0;0.0
0000394;619;832;[176, 308, 233, 381];[175, 309, 233, 380];4161.0;2096.0;0.5097765326499939;1.0;0.140380859375;0.9562854442344045
0000394;620;-1;[173, 408, 204, 440];;992.0;0.0;0.0;1.0;0.0;0.0
0000394;621;-1;[234, 457, 287, 501];;2332.0;0.0;0.0;1.0;0.0;0.0
0000394;622;-1;[273, 441, 323, 494];;2650.0;0.0;0.0;1.0;0.0;0.0
0000394;623;-1;[338, 456, 399, 515];;3599.0;0.0;0.0;1.0;0.0;0.0
0000394;624;-1;[178, 568, 225, 596];;1316.0;0.0;0.0;1.0;0.0;0.0
0000394;625;-1;[240, 511, 294, 559];;2592.0;0.0;0.0;1.0;0.0;0.0
0000394;626;843;[290, 504, 357, 562];[244, 506, 365, 561];3886.0;4349.0;0.48041775822639465;1.0;0.007289886474609375;0.537485414235706
0000394;627;841;[469, 416, 522, 478];[472, 422, 521, 480];3286.0;1719.0;0.5275821685791016;1.0;0.01473236083984375;0.8108747044917257
0000394;628;835;[545, 421, 597, 472];[516, 366, 611, 483];2652.0;4667.0;0.41160014271736145;1.0;0.08154296875;0.23859649122807017
0000394;629;-1;[580, 364, 615, 413];;1715.0;0.0;0.0;1.0;0.0;0.0
0000394;630;-1;[621, 358, 659, 416];;2204.0;0.0;0.0;1.0;0.0;0.0
0000394;631;828;[640, 304, 693, 356];[640, 306, 689, 355];2756.0;1562.0;0.570580005645752;1.0;0.2120361328125;0.8711901306240929
0000394;632;826;[665, 406, 725, 454];[665, 409, 724, 455];2880.0;1788.0;0.6222444772720337;1.0;0.405517578125;0.9033684926845866
0000394;633;834;[545, 241, 589, 301];[547, 244, 593, 305];2640.0;1572.0;0.5693899393081665;1.0;0.10931396484375;0.7844036697247706
0000394;634;825;[435, 282, 479, 324];[434, 281, 477, 324];1848.0;1164.0;0.6282183527946472;1.0;0.732421875;0.9125711329539575
0000394;635;842;[499, 171, 525, 214];[497, 172, 524, 215];1118.0;676.0;0.5984975099563599;1.0;0.00963592529296875;0.8543531326281529
0000394;636;-1;[693, 76, 734, 117];;1681.0;0.0;0.0;1.0;0.0;0.0
0000394;637;839;[529, 54, 581, 105];[531, 56, 583, 108];2652.0;1493.0;0.5563557744026184;1.0;0.0246124267578125;0.8430832759807295
0000394;-1;827;;[237, 216, 274, 246];0.0;587.0;0.0;;0.2281494140625;0.0
0000394;-1;829;;[416, 122, 443, 149];0.0;402.0;0.0;;0.20947265625;0.0
0000394;-1;831;;[316, 322, 421, 436];0.0;6305.0;0.0;;0.153076171875;0.0
0000394;-1;836;;[244, 234, 280, 268];0.0;642.0;0.0;;0.07666015625;0.0
0000394;-1;838;;[550, 287, 577, 315];0.0;467.0;0.0;;0.0253753662109375;0.0
0000395;638;-1;[128, 64, 169, 92];;1148.0;0.0;0.0;1.0;0.0;0.0
0000395;639;848;[147, 79, 189, 123];[150, 78, 190, 127];1848.0;1224.0;0.605486273765564;1.0;0.00763702392578125;0.8202676864244742
0000395;640;845;[178, 137, 215, 182];[125, 122, 218, 215];1665.0;4564.0;0.316864013671875;1.0;0.1339111328125;0.19250780437044746
0000395;641;846;[172, 259, 209, 298];[172, 262, 215, 299];1443.0;917.0;0.5956494212150574;1.0;0.090087890625;0.782608695652174
0000395;642;-1;[73, 317, 101, 362];;1260.0;0.0;0.0;1.0;0.0;0.0
0000395;-1;847;;[59, 241, 96, 286];0.0;996.0;0.0;;0.0830078125;0.0
0000395;-1;849;;[112, 409, 146, 461];0.0;1138.0;0.0;;0.005279541015625;0.0
0000409;643;850;[527, 229, 559, 270];[531, 231, 558, 271];1312.0;612.0;0.47224223613739014;1.0;0.325927734375;0.7864077669902912
0000409;-1;851;;[444, 87, 489, 118];0.0;1006.0;0.0;;0.1981201171875;0.0
0000409;-1;852;;[122, 178, 158, 211];0.0;722.0;0.0;;0.018402099609375;0.0
0000409;-1;853;;[287, 191, 330, 240];0.0;1299.0;0.0;;0.01137542724609375;0.0
0000413;644;855;[249, 76, 312, 135];[241, 78, 315, 136];3717.0;2393.0;0.6079776287078857;1.0;0.4072265625;0.8128112267994567
0000413;-1;854;;[512, 6, 571, 52];0.0;1580.0;0.0;;0.78271484375;0.0
0000413;-1;856;;[231, 119, 268, 165];0.0;833.0;0.0;;0.363037109375;0.0
0000414;645;861;[169, 125, 232, 171];[172, 128, 230, 171];2898.0;1755.0;0.6117021441459656;1.0;0.02386474609375;0.8605935127674258
0000414;646;858;[237, 414, 296, 467];[228, 419, 302, 468];3127.0;2094.0;0.6044864058494568;1.0;0.1044921875;0.722264728385616
0000414;647;857;[698, 322, 755, 375];[697, 328, 758, 371];3021.0;1724.0;0.5659480094909668;1.0;0.35498046875;0.7676166614469151
0000414;-1;859;;[150, 156, 183, 199];0.0;892.0;0.0;;0.048126220703125;0.0
0000414;-1;860;;[206, 72, 305, 133];0.0;3606.0;0.0;;0.0310211181640625;0.0
0000416;648;862;[222, 164, 283, 231];[225, 166, 283, 233];4087.0;2524.0;0.620853066444397;1.0;0.6513671875;0.8969783487984773
0000416;-1;863;;[228, 119, 274, 143];0.0;829.0;0.0;;0.115966796875;0.0
0000420;649;864;[197, 48, 269, 110];[203, 50, 265, 111];4464.0;2127.0;0.47752442955970764;1.0;0.453369140625;0.821917808219178
0000420;650;866;[340, 271, 381, 320];[347, 272, 380, 318];2009.0;1084.0;0.5471428632736206;1.0;0.1417236328125;0.7555998008959681
0000420;651;-1;[133, 377, 167, 419];;1428.0;0.0;0.0;1.0;0.0;0.0
0000420;-1;865;;[203, 344, 246, 377];0.0;795.0;0.0;;0.3720703125;0.0
0000420;-1;867;;[209, 97, 274, 165];0.0;2308.0;0.0;;0.053009033203125;0.0
0000420;-1;868;;[122, 241, 161, 274];0.0;841.0;0.0;;0.034088134765625;0.0
0000420;-1;869;;[231, 419, 261, 449];0.0;613.0;0.0;;0.03033447265625;0.0
0000420;-1;870;;[425, 256, 455, 293];0.0;565.0;0.0;;0.0160980224609375;0.0
0000420;-1;871;;[181, 147, 233, 177];0.0;1012.0;0.0;;0.00595855712890625;0.0
0000445;652;-1;[193, 89, 230, 137];;1776.0;0.0;0.0;1.0;0.0;0.0
0000445;653;872;[129, 148, 183, 203];[141, 137, 193, 211];2970.0;2361.0;0.585170328617096;1.0;0.09637451171875;0.5124223602484472
0000445;654;879;[252, 100, 290, 158];[259, 100, 290, 152];2204.0;1061.0;0.485441118478775;1.0;0.0082550048828125;0.7313974591651543
0000445;655;-1;[190, 179, 217, 213];;918.0;0.0;0.0;1.0;0.0;0.0
0000445;656;-1;[318, 501, 351, 537];;1188.0;0.0;0.0;1.0;0.0;0.0
0000445;657;877;[484, 500, 518, 531];[484, 500, 521, 530];1054.0;827.0;0.76408451795578;1.0;0.035552978515625;0.8916083916083916
0000445;-1;873;;[194, 347, 230, 386];0.0;901.0;0.0;;0.07159423828125;0.0
0000445;-1;874;;[266, 356, 343, 443];0.0;3841.0;0.0;;0.043365478515625;0.0
0000445;-1;875;;[334, 400, 377, 449];0.0;1484.0;0.0;;0.042236328125;0.0
0000445;-1;876;;[425, 434, 452, 474];0.0;722.0;0.0;;0.03802490234375;0.0
0000445;-1;878;;[216, 56, 252, 93];0.0;884.0;0.0;;0.0226287841796875;0.0
0000445;-1;880;;[141, 272, 180, 333];0.0;1547.0;0.0;;0.007904052734375;0.0
0000445;-1;881;;[200, 147, 252, 208];0.0;1818.0;0.0;;0.006641387939453125;0.0
0000455;658;883;[508, 229, 535, 269];[509, 231, 536, 274];1080.0;641.0;0.5699658989906311;1.0;0.017242431640625;0.7885075818036712
0000455;-1;882;;[94, 284, 143, 340];0.0;1692.0;0.0;;0.325927734375;0.0
0000488;659;884;[567, 62, 603, 123];[569, 72, 602, 121];2196.0;1205.0;0.5518744587898254;1.0;0.56787109375;0.7363387978142076
0000488;-1;885;;[119, 31, 152, 90];0.0;1246.0;0.0;;0.0850830078125;0.0
0000496;660;887;[493, 62, 555, 114];[494, 62, 558, 121];3224.0;2308.0;0.6427752375602722;1.0;0.1041259765625;0.8286311389759665
0000496;-1;886;;[297, 81, 368, 143];0.0;2655.0;0.0;;0.54296875;0.0
0000496;-1;888;;[575, 259, 608, 286];0.0;610.0;0.0;;0.0236053466796875;0.0
0000501;661;889;[289, 109, 330, 145];[262, 62, 343, 146];1476.0;3550.0;0.24021688103675842;1.0;0.767578125;0.21693121693121692
0000516;662;-1;[180, 167, 217, 203];;1332.0;0.0;0.0;1.0;0.0;0.0
0000516;663;894;[182, 213, 221, 243];[184, 209, 224, 246];1170.0;881.0;0.6430723071098328;1.0;0.0293121337890625;0.7207792207792207
0000516;664;890;[519, 70, 559, 119];[522, 50, 614, 115];1960.0;3658.0;0.31759655475616455;1.0;0.708984375;0.2653386454183267
0000516;-1;891;;[191, 259, 236, 305];0.0;1251.0;0.0;;0.22265625;0.0
0000516;-1;892;;[209, 484, 265, 524];0.0;1547.0;0.0;;0.087890625;0.0
0000516;-1;893;;[137, 122, 255, 246];0.0;7163.0;0.0;;0.060516357421875;0.0
0000516;-1;895;;[272, 447, 302, 471];0.0;504.0;0.0;;0.01422882080078125;0.0
0000516;-1;896;;[184, 62, 265, 152];0.0;3865.0;0.0;;0.00800323486328125;0.0
0000531;665;-1;[280, 4, 327, 47];;2021.0;0.0;0.0;1.0;0.0;0.0
0000531;666;897;[133, 189, 168, 222];[137, 191, 168, 227];1155.0;800.0;0.6206896305084229;1.0;0.038330078125;0.733587786259542
0000531;-1;898;;[525, 503, 577, 552];0.0;1483.0;0.0;;0.0289764404296875;0.0
0000536;667;905;[131, 153, 179, 220];[134, 181, 177, 221];3216.0;1079.0;0.34501346945762634;1.0;0.0169219970703125;0.5145750230131942
0000536;668;900;[229, 147, 292, 207];[231, 153, 293, 208];3780.0;2060.0;0.5503836274147034;1.0;0.509765625;0.8454825462012321
0000536;669;899;[345, 313, 414, 372];[347, 316, 414, 371];4071.0;2134.0;0.5297619104385376;1.0;0.56787109375;0.9051830017194793
0000536;670;904;[190, 351, 245, 396];[156, 347, 249, 411];2475.0;3257.0;0.5453367829322815;1.0;0.03948974609375;0.4158266129032258
0000536;671;903;[209, 402, 266, 441];[216, 406, 268, 439];2223.0;1111.0;0.5017211437225342;1.0;0.182373046875;0.7208387942332897
0000536;672;901;[388, 45, 442, 83];[387, 50, 443, 83];2052.0;1391.0;0.6767441630363464;1.0;0.42822265625;0.8413597733711048
0000536;-1;902;;[106, 337, 196, 424];0.0;4001.0;0.0;;0.290283203125;0.0
0000536;-1;906;;[450, 494, 480, 524];0.0;563.0;0.0;;0.012237548828125;0.0
0000536;-1;907;;[131, 209, 158, 240];0.0;542.0;0.0;;0.00971221923828125;0.0
0000536;-1;908;;[272, 509, 302, 539];0.0;570.0;0.0;;0.009124755859375;0.0
0000536;-1;909;;[503, 512, 530, 543];0.0;565.0;0.0;;0.00841522216796875;0.0
0000536;-1;910;;[250, 500, 271, 527];0.0;380.0;0.0;;0.00661468505859375;0.0
0000555;673;-1;[154, 40, 175, 70];;630.0;0.0;0.0;1.0;0.0;0.0
0000555;674;918;[304, 40, 331, 71];[309, 41, 333, 74];837.0;470.0;0.5409836173057556;1.0;0.373779296875;0.6811145510835913
0000555;675;919;[244, 71, 277, 99];[212, 62, 299, 124];924.0;3220.0;0.2934131622314453;1.0;0.35302734375;0.17130144605116795
0000555;676;926;[401, 43, 425, 71];[403, 44, 430, 74];672.0;441.0;0.5415070056915283;1.0;0.11126708984375;0.668918918918919
0000555;677;915;[357, 121, 402, 145];[359, 122, 399, 146];1080.0;715.0;0.6640692353248596;1.0;0.544921875;0.8214285714285714
0000555;678;931;[267, 178, 302, 198];[266, 178, 302, 199];700.0;552.0;0.772251307964325;1.0;0.0169830322265625;0.9259259259259259
0000555;679;-1;[281, 303, 305, 341];;912.0;0.0;0.0;1.0;0.0;0.0
0000555;680;916;[268, 371, 301, 405];[275, 375, 299, 408];1122.0;503.0;0.43507030606269836;1.0;0.50390625;0.6030150753768844
0000555;681;913;[426, 165, 449, 198];[419, 166, 449, 199];759.0;640.0;0.652701199054718;1.0;0.640625;0.7265547877591313
0000555;682;921;[500, 138, 536, 168];[503, 141, 533, 171];1080.0;479.0;0.4458874464035034;1.0;0.26904296875;0.6923076923076923
0000555;683;923;[407, 221, 448, 242];[409, 222, 446, 249];861.0;561.0;0.525896430015564;1.0;0.1766357421875;0.6607142857142857
0000555;684;929;[404, 245, 448, 263];[403, 241, 449, 271];792.0;714.0;0.6853582262992859;1.0;0.0574951171875;0.5739130434782609
0000555;685;934;[617, 298, 649, 321];[615, 297, 649, 324];736.0;551.0;0.6951219439506531;1.0;0.007755279541015625;0.8017429193899782
0000555;686;-1;[511, 296, 553, 326];;1260.0;0.0;0.0;1.0;0.0;0.0
0000555;687;924;[523, 233, 559, 252];[525, 228, 561, 258];684.0;610.0;0.6758703589439392;1.0;0.169921875;0.5778175313059034
0000555;688;925;[538, 93, 565, 130];[541, 97, 564, 130];999.0;490.0;0.49436089396476746;1.0;0.1490478515625;0.7597597597597597
0000555;689;928;[622, 32, 665, 77];[628, 34, 661, 77];1935.0;1125.0;0.5859683752059937;1.0;0.0755615234375;0.7333333333333333
0000555;-1;911;;[469, 94, 499, 127];0.0;628.0;0.0;;0.78125;0.0
0000555;-1;912;;[466, 66, 502, 96];0.0;736.0;0.0;;0.689453125;0.0
0000555;-1;914;;[287, 112, 315, 143];0.0;536.0;0.0;;0.5888671875;0.0
0000555;-1;917;;[659, 203, 683, 240];0.0;612.0;0.0;;0.4111328125;0.0
0000555;-1;920;;[278, 141, 308, 168];0.0;594.0;0.0;;0.34326171875;0.0
0000555;-1;922;;[316, 187, 340, 224];0.0;524.0;0.0;;0.262939453125;0.0
0000555;-1;927;;[197, 175, 240, 252];0.0;1979.0;0.0;;0.09332275390625;0.0
0000555;-1;930;;[728, 325, 758, 355];0.0;595.0;0.0;;0.049224853515625;0.0
0000555;-1;932;;[534, 12, 561, 55];0.0;692.0;0.0;;0.01467132568359375;0.0
0000555;-1;933;;[206, 247, 240, 277];0.0;501.0;0.0;;0.0087127685546875;0.0
0000557;690;935;[193, 146, 262, 200];[197, 144, 261, 202];3726.0;2026.0;0.546183705329895;1.0;0.810546875;0.8679055750878956
0000560;691;936;[183, 268, 223, 317];[191, 269, 224, 318];1960.0;1023.0;0.521654486656189;1.0;0.0794677734375;0.7525722684958354
0000560;-1;937;;[166, 78, 255, 202];0.0;3211.0;0.0;;0.047088623046875;0.0
0000560;-1;938;;[569, 197, 599, 227];0.0;486.0;0.0;;0.03460693359375;0.0
0000560;-1;939;;[153, 375, 186, 405];0.0;683.0;0.0;;0.0082855224609375;0.0
0000566;692;954;[261, 38, 288, 69];[262, 41, 286, 71];837.0;398.0;0.46954596042633057;1.0;0.0129241943359375;0.7593220338983051
0000566;693;-1;[245, 82, 275, 107];;750.0;0.0;0.0;1.0;0.0;0.0
0000566;694;944;[241, 157, 263, 187];[234, 150, 268, 190];660.0;723.0;0.5651260614395142;1.0;0.264404296875;0.4852941176470588
0000566;695;951;[279, 231, 313, 256];[281, 231, 315, 258];850.0;512.0;0.5789473652839661;1.0;0.0190582275390625;0.8264462809917356
0000566;696;940;[262, 156, 318, 224];[256, 159, 324, 249];3808.0;3012.0;0.6133241653442383;1.0;0.6533203125;0.5788804071246819
0000566;697;953;[118, 200, 165, 256];[116, 197, 161, 246];2632.0;1348.0;0.4965691566467285;1.0;0.0141143798828125;0.6918502973067506
0000566;698;945;[140, 257, 190, 302];[150, 253, 193, 302];2250.0;1603.0;0.6437576413154602;1.0;0.139892578125;0.7039499413375049
0000566;699;946;[112, 308, 142, 338];[106, 291, 155, 346];900.0;1387.0;0.43149882555007935;1.0;0.131591796875;0.3339517625231911
0000566;700;941;[182, 344, 245, 417];[187, 347, 246, 414];4599.0;2368.0;0.5186827182769775;1.0;0.642578125;0.8328332618945564
0000566;701;948;[310, 485, 325, 523];[294, 481, 327, 524];570.0;830.0;0.5838574171066284;1.0;0.03021240234375;0.40169133192389006
0000566;702;-1;[285, 570, 305, 589];;380.0;0.0;0.0;1.0;0.0;0.0
0000566;703;947;[514, 300, 540, 341];[519, 303, 546, 343];1066.0;674.0;0.5492487549781799;1.0;0.07080078125;0.5919881305637982
0000566;704;943;[543, 221, 598, 265];[544, 225, 605, 265];2420.0;1511.0;0.5930954217910767;1.0;0.474609375;0.8
0000566;705;950;[416, 164, 448, 192];[419, 166, 443, 193];896.0;375.0;0.4331941604614258;1.0;0.0203399658203125;0.6782608695652174
0000566;706;-1;[649, 22, 676, 48];;702.0;0.0;0.0;1.0;0.0;0.0
0000566;707;952;[623, 2, 658, 16];[625, 0, 655, 27];490.0;491.0;0.6244344115257263;1.0;0.0162200927734375;0.4772727272727273
0000566;-1;942;;[212, 256, 265, 311];0.0;1564.0;0.0;;0.56201171875;0.0
0000566;-1;949;;[69, 281, 102, 318];0.0;776.0;0.0;;0.028656005859375;0.0
0000566;-1;955;;[59, 153, 93, 205];0.0;1097.0;0.0;;0.00609588623046875;0.0
0000583;708;-1;[371, 1, 409, 24];;874.0;0.0;0.0;1.0;0.0;0.0
0000583;709;-1;[263, 49, 313, 83];;1700.0;0.0;0.0;1.0;0.0;0.0
0000583;710;956;[408, 138, 448, 178];[406, 125, 455, 177];1600.0;1519.0;0.6412825584411621;1.0;0.73095703125;0.6027820710973725
0000583;711;-1;[136, 315, 179, 357];;1806.0;0.0;0.0;1.0;0.0;0.0
0000583;712;971;[290, 412, 321, 454];[284, 394, 321, 452];1302.0;1310.0;0.5471910238265991;1.0;0.00621795654296875;0.5615942028985508
0000583;713;-1;[161, 456, 216, 522];;3630.0;0.0;0.0;1.0;0.0;0.0
0000583;714;-1;[343, 496, 394, 542];;2346.0;0.0;0.0;1.0;0.0;0.0
0000583;715;966;[426, 446, 472, 496];[428, 447, 474, 493];2300.0;1191.0;0.5149626135826111;1.0;0.0147857666015625;0.8461538461538461
0000583;716;-1;[603, 462, 639, 543];;2916.0;0.0;0.0;1.0;0.0;0.0
0000583;717;-1;[636, 479, 677, 531];;2132.0;0.0;0.0;1.0;0.0;0.0
0000583;718;-1;[490, 475, 550, 534];;3540.0;0.0;0.0;1.0;0.0;0.0
0000583;719;-1;[693, 379, 734, 409];;1230.0;0.0;0.0;1.0;0.0;0.0
0000583;-1;957;;[172, 112, 265, 221];0.0;5620.0;0.0;;0.357666015625;0.0
0000583;-1;958;;[512, 106, 539, 127];0.0;368.0;0.0;;0.2421875;0.0
0000583;-1;959;;[450, 41, 477, 68];0.0;506.0;0.0;;0.05072021484375;0.0
0000583;-1;960;;[516, 122, 543, 149];0.0;436.0;0.0;;0.048492431640625;0.0
0000583;-1;961;;[456, 66, 483, 96];0.0;466.0;0.0;;0.03790283203125;0.0
0000583;-1;962;;[219, 228, 246, 261];0.0;536.0;0.0;;0.0276947021484375;0.0
0000583;-1;963;;[547, 184, 627, 243];0.0;1571.0;0.0;;0.02655029296875;0.0
0000583;-1;964;;[416, 69, 446, 96];0.0;404.0;0.0;;0.022369384765625;0.0
0000583;-1;965;;[384, 137, 418, 174];0.0;479.0;0.0;;0.017852783203125;0.0
0000583;-1;967;;[144, 212, 168, 236];0.0;383.0;0.0;;0.01433563232421875;0.0
0000583;-1;968;;[606, 137, 639, 171];0.0;666.0;0.0;;0.0135345458984375;0.0
0000583;-1;969;;[312, 419, 340, 446];0.0;508.0;0.0;;0.01142120361328125;0.0
0000583;-1;970;;[662, 125, 714, 199];0.0;2032.0;0.0;;0.00821685791015625;0.0
0000584;720;974;[347, 91, 387, 130];[353, 94, 386, 130];1560.0;791.0;0.5182926654815674;1.0;0.195556640625;0.7615384615384615
0000584;721;975;[81, 160, 116, 191];[81, 159, 115, 196];1085.0;758.0;0.6570945978164673;1.0;0.03515625;0.8176881303335919
0000584;722;977;[93, 332, 127, 382];[94, 331, 127, 383];1700.0;1139.0;0.6696478724479675;1.0;0.025177001953125;0.9343148357870895
